00:00:00.000152 main     VirtualBox XPCOM Server 7.2.0 r170228 linux.amd64 (Aug 14 2025 19:02:36) release log
00:52:03.791678 DCon144  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:52:05.134316 DCon146  Launched VM: 3825339376 pid: 16147 (0x3f13) frontend: GUI/Qt name: Fucking WIndows
00:52:05.157823 DCon152  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:52:05.341164 DCon164  Platform architecture set to 'x86'
00:52:05.359776 DCon144  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:52:05.613860 DCon144  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:52:05.646001 DCon144  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:52:05.657244 DCon144  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:52:05.659532 DCon144  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:52:05.665745 DCon130  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:52:05.690895 DCon164  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Starting)}, preserve=false aResultDetail=0
00:52:05.718792 DCon164  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:52:05.811216 DCon164  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:52:05.811940 DCon164  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:52:05.812611 DCon164  HostDnsMonitorProxy::GetDomainName: .
00:52:05.812662 DCon164  HostDnsMonitorProxy::GetNameServers:
00:52:05.812664 DCon164    name server 1: 127.0.0.53
00:52:05.812715 DCon164  HostDnsMonitorProxy::GetSearchStrings:
00:52:05.812717 DCon164    search string 1: .
00:52:05.821108 DCon191  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:52:05.839654 DCon146  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:52:06.050513 DCon146  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:06.063451 DCon146  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
00:52:26.655598 DCon146  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:52:26.675781 DCon146  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:52:26.687417 DCon227  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:53:00.155167 DCon225  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:53:00.175206 DCon225  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:53:00.187105 DCon164  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:59:28.882637 DCon234  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:59:28.884805 DCon234  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:59:28.888362 DCon230  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
00:59:28.890335 DCon230  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
00:59:28.904014 DCon237  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
01:03:01.681988 DCon230  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Paused)}, preserve=false aResultDetail=0
01:03:03.957326 DCon239  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Stopping)}, preserve=false aResultDetail=0
01:03:03.975437 DCon235  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Stopping)}, preserve=false aResultDetail=0
01:03:04.055190 DCon235  Saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox" with version "1.19-linux"
01:03:04.057566 DCon235  Finished saving settings file "/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vbox"
01:03:04.072484 DCon230  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
01:03:04.563856 DCon235  ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
01:03:04.881149 DCon235  Saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:03:04.893658 DCon235  Finished saving settings file "/home/isaiah/.config/VirtualBox/VirtualBox.xml"
01:03:11.401974 main     VirtualBox: object deletion starts
01:03:11.401992 main     ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium '/home/isaiah/VirtualBox VMs/Fucking WIndows/Fucking WIndows.vdi' cannot be closed because it is still attached to 1 virtual machines}, preserve=false aResultDetail=0
01:03:11.402286 main     HostDnsMonitor: shutting down ...
01:03:11.406076 main     HostDnsMonitor: shut down
01:03:11.420598 Watcher  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={2ce10519-3c09-45d8-a12d-e887786146b7} aComponent={VirtualBoxWrap} aText={The object is not ready}, preserve=false aResultDetail=0
01:03:11.420637 main     VirtualBox: object deleted
